Código de mesa;Provincia;"Código 
municipio";Municipio;Distrito;Sección;Mesa;Censo;Primer Avance;Segundo Avance;Total Votantes;Votos Nulos;Votos Blanco;Partido;Nº Votos
24-176-1-001-U;LEÓN;176;VALDEFUENTES DEL PÁRAMO;1;1;U;286;117;181;220;1;0;PCTE;0
24-176-1-001-U;LEÓN;176;VALDEFUENTES DEL PÁRAMO;1;1;U;286;117;181;220;1;0;PREPAL;0
24-176-1-001-U;LEÓN;176;VALDEFUENTES DEL PÁRAMO;1;1;U;286;117;181;220;1;0;C.Bierzo - BEX;0
24-177-1-001-U;LEÓN;177;VALDELUGUEROS;1;1;U;461;117;170;235;2;3;PP;101
24-177-1-001-U;LEÓN;177;VALDELUGUEROS;1;1;U;461;117;170;235;2;3;UPL;48
24-177-1-001-U;LEÓN;177;VALDELUGUEROS;1;1;U;461;117;170;235;2;3;VOX;36
24-177-1-001-U;LEÓN;177;VALDELUGUEROS;1;1;U;461;117;170;235;2;3;PSOE;36
24-177-1-001-U;LEÓN;177;VALDELUGUEROS;1;1;U;461;117;170;235;2;3;PODEMOS-IU-AV;5
24-177-1-001-U;LEÓN;177;VALDELUGUEROS;1;1;U;461;117;170;235;2;3;Cs;4
24-177-1-001-U;LEÓN;177;VALDELUGUEROS;1;1;U;461;117;170;235;2;3;C.Bierzo - BEX;0
24-177-1-001-U;LEÓN;177;VALDELUGUEROS;1;1;U;461;117;170;235;2;3;PREPAL;0
24-177-1-001-U;LEÓN;177;VALDELUGUEROS;1;1;U;461;117;170;235;2;3;PACMA;0
24-177-1-001-U;LEÓN;177;VALDELUGUEROS;1;1;U;461;117;170;235;2;3;PCTE;0
24-177-1-001-U;LEÓN;177;VALDELUGUEROS;1;1;U;461;117;170;235;2;3;PCAS-TC-Recortes Cero;0
24-178-1-001-U;LEÓN;178;VALDEMORA;1;1;U;61;27;42;49;2;1;PSOE;15
24-178-1-001-U;LEÓN;178;VALDEMORA;1;1;U;61;27;42;49;2;1;UPL;14
24-178-1-001-U;LEÓN;178;VALDEMORA;1;1;U;61;27;42;49;2;1;PP;12
24-178-1-001-U;LEÓN;178;VALDEMORA;1;1;U;61;27;42;49;2;1;VOX;3
24-178-1-001-U;LEÓN;178;VALDEMORA;1;1;U;61;27;42;49;2;1;Cs;1
24-178-1-001-U;LEÓN;178;VALDEMORA;1;1;U;61;27;42;49;2;1;PODEMOS-IU-AV;1
24-178-1-001-U;LEÓN;178;VALDEMORA;1;1;U;61;27;42;49;2;1;PREPAL;0
24-178-1-001-U;LEÓN;178;VALDEMORA;1;1;U;61;27;42;49;2;1;PCTE;0
24-178-1-001-U;LEÓN;178;VALDEMORA;1;1;U;61;27;42;49;2;1;PACMA;0
24-178-1-001-U;LEÓN;178;VALDEMORA;1;1;U;61;27;42;49;2;1;PCAS-TC-Recortes Cero;0
24-178-1-001-U;LEÓN;178;VALDEMORA;1;1;U;61;27;42;49;2;1;C.Bierzo - BEX;0
24-179-1-001-U;LEÓN;179;VALDEPIÉLAGO;1;1;U;280;98;156;190;0;1;UPL;61
24-179-1-001-U;LEÓN;179;VALDEPIÉLAGO;1;1;U;280;98;156;190;0;1;PP;49
24-179-1-001-U;LEÓN;179;VALDEPIÉLAGO;1;1;U;280;98;156;190;0;1;PSOE;37
24-179-1-001-U;LEÓN;179;VALDEPIÉLAGO;1;1;U;280;98;156;190;0;1;VOX;37
24-179-1-001-U;LEÓN;179;VALDEPIÉLAGO;1;1;U;280;98;156;190;0;1;PODEMOS-IU-AV;5
24-179-1-001-U;LEÓN;179;VALDEPIÉLAGO;1;1;U;280;98;156;190;0;1;PREPAL;0
24-179-1-001-U;LEÓN;179;VALDEPIÉLAGO;1;1;U;280;98;156;190;0;1;PCTE;0
24-179-1-001-U;LEÓN;179;VALDEPIÉLAGO;1;1;U;280;98;156;190;0;1;PACMA;0
24-179-1-001-U;LEÓN;179;VALDEPIÉLAGO;1;1;U;280;98;156;190;0;1;C.Bierzo - BEX;0
24-179-1-001-U;LEÓN;179;VALDEPIÉLAGO;1;1;U;280;98;156;190;0;1;PCAS-TC-Recortes Cero;0
24-179-1-001-U;LEÓN;179;VALDEPIÉLAGO;1;1;U;280;98;156;190;0;1;Cs;0
24-180-1-001-A;LEÓN;180;VALDEPOLO;1;1;A;693;230;362;436;2;0;PP;142
24-180-1-001-A;LEÓN;180;VALDEPOLO;1;1;A;693;230;362;436;2;0;VOX;105
24-180-1-001-A;LEÓN;180;VALDEPOLO;1;1;A;693;230;362;436;2;0;UPL;83
24-180-1-001-A;LEÓN;180;VALDEPOLO;1;1;A;693;230;362;436;2;0;PSOE;81
24-180-1-001-A;LEÓN;180;VALDEPOLO;1;1;A;693;230;362;436;2;0;Cs;11
24-180-1-001-A;LEÓN;180;VALDEPOLO;1;1;A;693;230;362;436;2;0;PODEMOS-IU-AV;9
24-180-1-001-A;LEÓN;180;VALDEPOLO;1;1;A;693;230;362;436;2;0;PACMA;2
24-180-1-001-A;LEÓN;180;VALDEPOLO;1;1;A;693;230;362;436;2;0;PREPAL;1
24-180-1-001-A;LEÓN;180;VALDEPOLO;1;1;A;693;230;362;436;2;0;PCTE;0
24-180-1-001-A;LEÓN;180;VALDEPOLO;1;1;A;693;230;362;436;2;0;PCAS-TC-Recortes Cero;0
24-180-1-001-A;LEÓN;180;VALDEPOLO;1;1;A;693;230;362;436;2;0;C.Bierzo - BEX;0
24-180-1-001-B;LEÓN;180;VALDEPOLO;1;1;B;370;101;161;219;1;3;PP;71
24-180-1-001-B;LEÓN;180;VALDEPOLO;1;1;B;370;101;161;219;1;3;UPL;50
24-180-1-001-B;LEÓN;180;VALDEPOLO;1;1;B;370;101;161;219;1;3;VOX;45
24-180-1-001-B;LEÓN;180;VALDEPOLO;1;1;B;370;101;161;219;1;3;PSOE;39
24-180-1-001-B;LEÓN;180;VALDEPOLO;1;1;B;370;101;161;219;1;3;PODEMOS-IU-AV;8
24-180-1-001-B;LEÓN;180;VALDEPOLO;1;1;B;370;101;161;219;1;3;Cs;2
24-180-1-001-B;LEÓN;180;VALDEPOLO;1;1;B;370;101;161;219;1;3;PCAS-TC-Recortes Cero;0
24-180-1-001-B;LEÓN;180;VALDEPOLO;1;1;B;370;101;161;219;1;3;PCTE;0
24-180-1-001-B;LEÓN;180;VALDEPOLO;1;1;B;370;101;161;219;1;3;PACMA;0
24-180-1-001-B;LEÓN;180;VALDEPOLO;1;1;B;370;101;161;219;1;3;C.Bierzo - BEX;0
24-180-1-001-B;LEÓN;180;VALDEPOLO;1;1;B;370;101;161;219;1;3;PREPAL;0
24-181-1-001-U;LEÓN;181;VALDERAS;1;1;U;676;221;323;398;3;3;PSOE;144
24-181-1-001-U;LEÓN;181;VALDERAS;1;1;U;676;221;323;398;3;3;PP;111
24-181-1-001-U;LEÓN;181;VALDERAS;1;1;U;676;221;323;398;3;3;VOX;101
24-181-1-001-U;LEÓN;181;VALDERAS;1;1;U;676;221;323;398;3;3;UPL;24
24-181-1-001-U;LEÓN;181;VALDERAS;1;1;U;676;221;323;398;3;3;PODEMOS-IU-AV;7
24-181-1-001-U;LEÓN;181;VALDERAS;1;1;U;676;221;323;398;3;3;Cs;5
24-181-1-001-U;LEÓN;181;VALDERAS;1;1;U;676;221;323;398;3;3;PREPAL;0
24-181-1-001-U;LEÓN;181;VALDERAS;1;1;U;676;221;323;398;3;3;PCTE;0
24-181-1-001-U;LEÓN;181;VALDERAS;1;1;U;676;221;323;398;3;3;PACMA;0
24-181-1-001-U;LEÓN;181;VALDERAS;1;1;U;676;221;323;398;3;3;PCAS-TC-Recortes Cero;0
24-181-1-001-U;LEÓN;181;VALDERAS;1;1;U;676;221;323;398;3;3;C.Bierzo - BEX;0
24-181-1-002-U;LEÓN;181;VALDERAS;1;2;U;689;231;369;447;7;3;PP;169
24-181-1-002-U;LEÓN;181;VALDERAS;1;2;U;689;231;369;447;7;3;PSOE;130
24-181-1-002-U;LEÓN;181;VALDERAS;1;2;U;689;231;369;447;7;3;VOX;101
24-181-1-002-U;LEÓN;181;VALDERAS;1;2;U;689;231;369;447;7;3;UPL;31
24-181-1-002-U;LEÓN;181;VALDERAS;1;2;U;689;231;369;447;7;3;Cs;4
24-181-1-002-U;LEÓN;181;VALDERAS;1;2;U;689;231;369;447;7;3;PCAS-TC-Recortes Cero;1
24-181-1-002-U;LEÓN;181;VALDERAS;1;2;U;689;231;369;447;7;3;PODEMOS-IU-AV;1
24-181-1-002-U;LEÓN;181;VALDERAS;1;2;U;689;231;369;447;7;3;PCTE;0
24-181-1-002-U;LEÓN;181;VALDERAS;1;2;U;689;231;369;447;7;3;PACMA;0
24-181-1-002-U;LEÓN;181;VALDERAS;1;2;U;689;231;369;447;7;3;PREPAL;0
24-181-1-002-U;LEÓN;181;VALDERAS;1;2;U;689;231;369;447;7;3;C.Bierzo - BEX;0
24-182-1-001-U;LEÓN;182;VALDERREY;1;1;U;398;152;215;255;0;1;PP;89
24-182-1-001-U;LEÓN;182;VALDERREY;1;1;U;398;152;215;255;0;1;UPL;71
24-182-1-001-U;LEÓN;182;VALDERREY;1;1;U;398;152;215;255;0;1;PSOE;44
24-182-1-001-U;LEÓN;182;VALDERREY;1;1;U;398;152;215;255;0;1;VOX;30
24-182-1-001-U;LEÓN;182;VALDERREY;1;1;U;398;152;215;255;0;1;PODEMOS-IU-AV;12
24-182-1-001-U;LEÓN;182;VALDERREY;1;1;U;398;152;215;255;0;1;Cs;7
24-182-1-001-U;LEÓN;182;VALDERREY;1;1;U;398;152;215;255;0;1;PACMA;1
24-182-1-001-U;LEÓN;182;VALDERREY;1;1;U;398;152;215;255;0;1;PCTE;0
24-182-1-001-U;LEÓN;182;VALDERREY;1;1;U;398;152;215;255;0;1;PCAS-TC-Recortes Cero;0
24-182-1-001-U;LEÓN;182;VALDERREY;1;1;U;398;152;215;255;0;1;PREPAL;0
24-182-1-001-U;LEÓN;182;VALDERREY;1;1;U;398;152;215;255;0;1;C.Bierzo - BEX;0
24-183-1-001-A;LEÓN;183;VALDERRUEDA;1;1;A;299;89;134;175;4;0;UPL;52
24-183-1-001-A;LEÓN;183;VALDERRUEDA;1;1;A;299;89;134;175;4;0;PSOE;51
24-183-1-001-A;LEÓN;183;VALDERRUEDA;1;1;A;299;89;134;175;4;0;PP;40
24-183-1-001-A;LEÓN;183;VALDERRUEDA;1;1;A;299;89;134;175;4;0;VOX;18
24-183-1-001-A;LEÓN;183;VALDERRUEDA;1;1;A;299;89;134;175;4;0;PODEMOS-IU-AV;6
24-183-1-001-A;LEÓN;183;VALDERRUEDA;1;1;A;299;89;134;175;4;0;Cs;4
24-183-1-001-A;LEÓN;183;VALDERRUEDA;1;1;A;299;89;134;175;4;0;PACMA;0
24-183-1-001-A;LEÓN;183;VALDERRUEDA;1;1;A;299;89;134;175;4;0;C.Bierzo - BEX;0
24-183-1-001-A;LEÓN;183;VALDERRUEDA;1;1;A;299;89;134;175;4;0;PCAS-TC-Recortes Cero;0
24-183-1-001-A;LEÓN;183;VALDERRUEDA;1;1;A;299;89;134;175;4;0;PCTE;0
24-183-1-001-A;LEÓN;183;VALDERRUEDA;1;1;A;299;89;134;175;4;0;PREPAL;0
24-183-1-001-B;LEÓN;183;VALDERRUEDA;1;1;B;451;132;210;284;0;3;PSOE;75
24-183-1-001-B;LEÓN;183;VALDERRUEDA;1;1;B;451;132;210;284;0;3;UPL;73
24-183-1-001-B;LEÓN;183;VALDERRUEDA;1;1;B;451;132;210;284;0;3;PP;72
24-183-1-001-B;LEÓN;183;VALDERRUEDA;1;1;B;451;132;210;284;0;3;VOX;47
24-183-1-001-B;LEÓN;183;VALDERRUEDA;1;1;B;451;132;210;284;0;3;PODEMOS-IU-AV;5
24-183-1-001-B;LEÓN;183;VALDERRUEDA;1;1;B;451;132;210;284;0;3;Cs;4
24-183-1-001-B;LEÓN;183;VALDERRUEDA;1;1;B;451;132;210;284;0;3;PCTE;2
24-183-1-001-B;LEÓN;183;VALDERRUEDA;1;1;B;451;132;210;284;0;3;PACMA;2
24-183-1-001-B;LEÓN;183;VALDERRUEDA;1;1;B;451;132;210;284;0;3;PREPAL;1
24-183-1-001-B;LEÓN;183;VALDERRUEDA;1;1;B;451;132;210;284;0;3;PCAS-TC-Recortes Cero;0
24-183-1-001-B;LEÓN;183;VALDERRUEDA;1;1;B;451;132;210;284;0;3;C.Bierzo - BEX;0
24-184-1-001-U;LEÓN;184;VALDESAMARIO;1;1;U;180;53;75;91;2;1;PP;27
24-184-1-001-U;LEÓN;184;VALDESAMARIO;1;1;U;180;53;75;91;2;1;PSOE;25
24-184-1-001-U;LEÓN;184;VALDESAMARIO;1;1;U;180;53;75;91;2;1;UPL;18
24-184-1-001-U;LEÓN;184;VALDESAMARIO;1;1;U;180;53;75;91;2;1;VOX;10
24-184-1-001-U;LEÓN;184;VALDESAMARIO;1;1;U;180;53;75;91;2;1;PODEMOS-IU-AV;7
24-184-1-001-U;LEÓN;184;VALDESAMARIO;1;1;U;180;53;75;91;2;1;PACMA;1
24-184-1-001-U;LEÓN;184;VALDESAMARIO;1;1;U;180;53;75;91;2;1;PCAS-TC-Recortes Cero;0
24-184-1-001-U;LEÓN;184;VALDESAMARIO;1;1;U;180;53;75;91;2;1;PREPAL;0
24-184-1-001-U;LEÓN;184;VALDESAMARIO;1;1;U;180;53;75;91;2;1;Cs;0
24-184-1-001-U;LEÓN;184;VALDESAMARIO;1;1;U;180;53;75;91;2;1;C.Bierzo - BEX;0
24-184-1-001-U;LEÓN;184;VALDESAMARIO;1;1;U;180;53;75;91;2;1;PCTE;0
24-185-1-001-U;LEÓN;185;VAL DE SAN LORENZO;1;1;U;439;140;222;274;3;3;PP;81
24-185-1-001-U;LEÓN;185;VAL DE SAN LORENZO;1;1;U;439;140;222;274;3;3;PSOE;72
24-185-1-001-U;LEÓN;185;VAL DE SAN LORENZO;1;1;U;439;140;222;274;3;3;UPL;55
24-185-1-001-U;LEÓN;185;VAL DE SAN LORENZO;1;1;U;439;140;222;274;3;3;VOX;44
24-185-1-001-U;LEÓN;185;VAL DE SAN LORENZO;1;1;U;439;140;222;274;3;3;PODEMOS-IU-AV;10
24-185-1-001-U;LEÓN;185;VAL DE SAN LORENZO;1;1;U;439;140;222;274;3;3;Cs;4
24-185-1-001-U;LEÓN;185;VAL DE SAN LORENZO;1;1;U;439;140;222;274;3;3;PREPAL;1
24-185-1-001-U;LEÓN;185;VAL DE SAN LORENZO;1;1;U;439;140;222;274;3;3;PACMA;1
24-185-1-001-U;LEÓN;185;VAL DE SAN LORENZO;1;1;U;439;140;222;274;3;3;PCTE;0
24-185-1-001-U;LEÓN;185;VAL DE SAN LORENZO;1;1;U;439;140;222;274;3;3;C.Bierzo - BEX;0
24-185-1-001-U;LEÓN;185;VAL DE SAN LORENZO;1;1;U;439;140;222;274;3;3;PCAS-TC-Recortes Cero;0
24-187-1-001-A;LEÓN;187;VALDEVIMBRE;1;1;A;276;84;124;149;1;0;PP;47
24-187-1-001-A;LEÓN;187;VALDEVIMBRE;1;1;A;276;84;124;149;1;0;UPL;43
24-187-1-001-A;LEÓN;187;VALDEVIMBRE;1;1;A;276;84;124;149;1;0;PSOE;37
24-187-1-001-A;LEÓN;187;VALDEVIMBRE;1;1;A;276;84;124;149;1;0;VOX;17
24-187-1-001-A;LEÓN;187;VALDEVIMBRE;1;1;A;276;84;124;149;1;0;PACMA;2
24-187-1-001-A;LEÓN;187;VALDEVIMBRE;1;1;A;276;84;124;149;1;0;PODEMOS-IU-AV;1
24-187-1-001-A;LEÓN;187;VALDEVIMBRE;1;1;A;276;84;124;149;1;0;Cs;1
24-187-1-001-A;LEÓN;187;VALDEVIMBRE;1;1;A;276;84;124;149;1;0;PREPAL;0
24-187-1-001-A;LEÓN;187;VALDEVIMBRE;1;1;A;276;84;124;149;1;0;C.Bierzo - BEX;0
24-187-1-001-A;LEÓN;187;VALDEVIMBRE;1;1;A;276;84;124;149;1;0;PCAS-TC-Recortes Cero;0
24-187-1-001-A;LEÓN;187;VALDEVIMBRE;1;1;A;276;84;124;149;1;0;PCTE;0
24-187-1-001-B;LEÓN;187;VALDEVIMBRE;1;1;B;549;166;253;321;2;0;UPL;92
24-187-1-001-B;LEÓN;187;VALDEVIMBRE;1;1;B;549;166;253;321;2;0;PP;89
24-187-1-001-B;LEÓN;187;VALDEVIMBRE;1;1;B;549;166;253;321;2;0;PSOE;60
24-187-1-001-B;LEÓN;187;VALDEVIMBRE;1;1;B;549;166;253;321;2;0;VOX;45
24-187-1-001-B;LEÓN;187;VALDEVIMBRE;1;1;B;549;166;253;321;2;0;Cs;20
24-187-1-001-B;LEÓN;187;VALDEVIMBRE;1;1;B;549;166;253;321;2;0;PODEMOS-IU-AV;11
24-187-1-001-B;LEÓN;187;VALDEVIMBRE;1;1;B;549;166;253;321;2;0;PREPAL;1
24-187-1-001-B;LEÓN;187;VALDEVIMBRE;1;1;B;549;166;253;321;2;0;PACMA;1
24-187-1-001-B;LEÓN;187;VALDEVIMBRE;1;1;B;549;166;253;321;2;0;PCTE;0
24-187-1-001-B;LEÓN;187;VALDEVIMBRE;1;1;B;549;166;253;321;2;0;C.Bierzo - BEX;0
24-187-1-001-B;LEÓN;187;VALDEVIMBRE;1;1;B;549;166;253;321;2;0;PCAS-TC-Recortes Cero;0
24-188-1-001-A;LEÓN;188;VALENCIA DE DON JUAN;1;1;A;604;198;314;395;3;4;PP;118
24-188-1-001-A;LEÓN;188;VALENCIA DE DON JUAN;1;1;A;604;198;314;395;3;4;PSOE;97
24-188-1-001-A;LEÓN;188;VALENCIA DE DON JUAN;1;1;A;604;198;314;395;3;4;UPL;81
24-188-1-001-A;LEÓN;188;VALENCIA DE DON JUAN;1;1;A;604;198;314;395;3;4;VOX;75
24-188-1-001-A;LEÓN;188;VALENCIA DE DON JUAN;1;1;A;604;198;314;395;3;4;PODEMOS-IU-AV;9
24-188-1-001-A;LEÓN;188;VALENCIA DE DON JUAN;1;1;A;604;198;314;395;3;4;Cs;6
24-188-1-001-A;LEÓN;188;VALENCIA DE DON JUAN;1;1;A;604;198;314;395;3;4;PACMA;1
24-188-1-001-A;LEÓN;188;VALENCIA DE DON JUAN;1;1;A;604;198;314;395;3;4;PCTE;1
24-188-1-001-A;LEÓN;188;VALENCIA DE DON JUAN;1;1;A;604;198;314;395;3;4;PREPAL;0
24-188-1-001-A;LEÓN;188;VALENCIA DE DON JUAN;1;1;A;604;198;314;395;3;4;PCAS-TC-Recortes Cero;0
24-188-1-001-A;LEÓN;188;VALENCIA DE DON JUAN;1;1;A;604;198;314;395;3;4;C.Bierzo - BEX;0
24-188-1-001-B;LEÓN;188;VALENCIA DE DON JUAN;1;1;B;609;215;307;392;3;3;PP;134
24-188-1-001-B;LEÓN;188;VALENCIA DE DON JUAN;1;1;B;609;215;307;392;3;3;UPL;84
24-188-1-001-B;LEÓN;188;VALENCIA DE DON JUAN;1;1;B;609;215;307;392;3;3;PSOE;81
24-188-1-001-B;LEÓN;188;VALENCIA DE DON JUAN;1;1;B;609;215;307;392;3;3;VOX;66
24-188-1-001-B;LEÓN;188;VALENCIA DE DON JUAN;1;1;B;609;215;307;392;3;3;PODEMOS-IU-AV;10
24-188-1-001-B;LEÓN;188;VALENCIA DE DON JUAN;1;1;B;609;215;307;392;3;3;Cs;9
24-188-1-001-B;LEÓN;188;VALENCIA DE DON JUAN;1;1;B;609;215;307;392;3;3;PREPAL;1
24-188-1-001-B;LEÓN;188;VALENCIA DE DON JUAN;1;1;B;609;215;307;392;3;3;PACMA;1
24-188-1-001-B;LEÓN;188;VALENCIA DE DON JUAN;1;1;B;609;215;307;392;3;3;C.Bierzo - BEX;0
24-188-1-001-B;LEÓN;188;VALENCIA DE DON JUAN;1;1;B;609;215;307;392;3;3;PCAS-TC-Recortes Cero;0
24-188-1-001-B;LEÓN;188;VALENCIA DE DON JUAN;1;1;B;609;215;307;392;3;3;PCTE;0
24-188-1-002-A;LEÓN;188;VALENCIA DE DON JUAN;1;2;A;539;214;306;373;4;1;PP;111
24-188-1-002-A;LEÓN;188;VALENCIA DE DON JUAN;1;2;A;539;214;306;373;4;1;PSOE;92
24-188-1-002-A;LEÓN;188;VALENCIA DE DON JUAN;1;2;A;539;214;306;373;4;1;UPL;91
24-188-1-002-A;LEÓN;188;VALENCIA DE DON JUAN;1;2;A;539;214;306;373;4;1;VOX;51
24-188-1-002-A;LEÓN;188;VALENCIA DE DON JUAN;1;2;A;539;214;306;373;4;1;PODEMOS-IU-AV;17
24-188-1-002-A;LEÓN;188;VALENCIA DE DON JUAN;1;2;A;539;214;306;373;4;1;Cs;4
24-188-1-002-A;LEÓN;188;VALENCIA DE DON JUAN;1;2;A;539;214;306;373;4;1;PACMA;1
24-188-1-002-A;LEÓN;188;VALENCIA DE DON JUAN;1;2;A;539;214;306;373;4;1;PREPAL;1
24-188-1-002-A;LEÓN;188;VALENCIA DE DON JUAN;1;2;A;539;214;306;373;4;1;C.Bierzo - BEX;0
24-188-1-002-A;LEÓN;188;VALENCIA DE DON JUAN;1;2;A;539;214;306;373;4;1;PCTE;0
24-188-1-002-A;LEÓN;188;VALENCIA DE DON JUAN;1;2;A;539;214;306;373;4;1;PCAS-TC-Recortes Cero;0
24-188-1-002-B;LEÓN;188;VALENCIA DE DON JUAN;1;2;B;510;178;270;347;9;2;PSOE;93
24-188-1-002-B;LEÓN;188;VALENCIA DE DON JUAN;1;2;B;510;178;270;347;9;2;UPL;93
24-188-1-002-B;LEÓN;188;VALENCIA DE DON JUAN;1;2;B;510;178;270;347;9;2;PP;78
24-188-1-002-B;LEÓN;188;VALENCIA DE DON JUAN;1;2;B;510;178;270;347;9;2;VOX;58
24-188-1-002-B;LEÓN;188;VALENCIA DE DON JUAN;1;2;B;510;178;270;347;9;2;Cs;7
24-188-1-002-B;LEÓN;188;VALENCIA DE DON JUAN;1;2;B;510;178;270;347;9;2;PODEMOS-IU-AV;6
24-188-1-002-B;LEÓN;188;VALENCIA DE DON JUAN;1;2;B;510;178;270;347;9;2;PACMA;1
24-188-1-002-B;LEÓN;188;VALENCIA DE DON JUAN;1;2;B;510;178;270;347;9;2;PREPAL;0
24-188-1-002-B;LEÓN;188;VALENCIA DE DON JUAN;1;2;B;510;178;270;347;9;2;C.Bierzo - BEX;0
24-188-1-002-B;LEÓN;188;VALENCIA DE DON JUAN;1;2;B;510;178;270;347;9;2;PCAS-TC-Recortes Cero;0
24-188-1-002-B;LEÓN;188;VALENCIA DE DON JUAN;1;2;B;510;178;270;347;9;2;PCTE;0
24-188-1-003-A;LEÓN;188;VALENCIA DE DON JUAN;1;3;A;729;274;402;498;4;7;PP;131
24-188-1-003-A;LEÓN;188;VALENCIA DE DON JUAN;1;3;A;729;274;402;498;4;7;UPL;128
24-188-1-003-A;LEÓN;188;VALENCIA DE DON JUAN;1;3;A;729;274;402;498;4;7;PSOE;112
24-188-1-003-A;LEÓN;188;VALENCIA DE DON JUAN;1;3;A;729;274;402;498;4;7;VOX;77
24-188-1-003-A;LEÓN;188;VALENCIA DE DON JUAN;1;3;A;729;274;402;498;4;7;Cs;19
24-188-1-003-A;LEÓN;188;VALENCIA DE DON JUAN;1;3;A;729;274;402;498;4;7;PODEMOS-IU-AV;13
24-188-1-003-A;LEÓN;188;VALENCIA DE DON JUAN;1;3;A;729;274;402;498;4;7;PACMA;7
24-188-1-003-A;LEÓN;188;VALENCIA DE DON JUAN;1;3;A;729;274;402;498;4;7;PCTE;0
24-188-1-003-A;LEÓN;188;VALENCIA DE DON JUAN;1;3;A;729;274;402;498;4;7;PCAS-TC-Recortes Cero;0
24-188-1-003-A;LEÓN;188;VALENCIA DE DON JUAN;1;3;A;729;274;402;498;4;7;PREPAL;0
24-188-1-003-A;LEÓN;188;VALENCIA DE DON JUAN;1;3;A;729;274;402;498;4;7;C.Bierzo - BEX;0
24-188-1-003-B;LEÓN;188;VALENCIA DE DON JUAN;1;3;B;766;309;434;535;6;0;UPL;141
24-188-1-003-B;LEÓN;188;VALENCIA DE DON JUAN;1;3;B;766;309;434;535;6;0;VOX;136
24-188-1-003-B;LEÓN;188;VALENCIA DE DON JUAN;1;3;B;766;309;434;535;6;0;PP;119
24-188-1-003-B;LEÓN;188;VALENCIA DE DON JUAN;1;3;B;766;309;434;535;6;0;PSOE;103
24-188-1-003-B;LEÓN;188;VALENCIA DE DON JUAN;1;3;B;766;309;434;535;6;0;PODEMOS-IU-AV;14
24-188-1-003-B;LEÓN;188;VALENCIA DE DON JUAN;1;3;B;766;309;434;535;6;0;Cs;13
24-188-1-003-B;LEÓN;188;VALENCIA DE DON JUAN;1;3;B;766;309;434;535;6;0;PACMA;2
24-188-1-003-B;LEÓN;188;VALENCIA DE DON JUAN;1;3;B;766;309;434;535;6;0;PREPAL;1
24-188-1-003-B;LEÓN;188;VALENCIA DE DON JUAN;1;3;B;766;309;434;535;6;0;PCTE;0
24-188-1-003-B;LEÓN;188;VALENCIA DE DON JUAN;1;3;B;766;309;434;535;6;0;C.Bierzo - BEX;0
24-188-1-003-B;LEÓN;188;VALENCIA DE DON JUAN;1;3;B;766;309;434;535;6;0;PCAS-TC-Recortes Cero;0
24-189-1-001-A;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;A;275;81;116;157;0;1;PP;46
24-189-1-001-A;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;A;275;81;116;157;0;1;UPL;44
24-189-1-001-A;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;A;275;81;116;157;0;1;VOX;30
24-189-1-001-A;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;A;275;81;116;157;0;1;PSOE;25
24-189-1-001-A;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;A;275;81;116;157;0;1;PODEMOS-IU-AV;7
24-189-1-001-A;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;A;275;81;116;157;0;1;Cs;3
24-189-1-001-A;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;A;275;81;116;157;0;1;PACMA;1
24-189-1-001-A;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;A;275;81;116;157;0;1;PCTE;0
24-189-1-001-A;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;A;275;81;116;157;0;1;C.Bierzo - BEX;0
24-189-1-001-A;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;A;275;81;116;157;0;1;PREPAL;0
24-189-1-001-A;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;A;275;81;116;157;0;1;PCAS-TC-Recortes Cero;0
24-189-1-001-B;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;B;483;175;240;274;0;2;UPL;72
24-189-1-001-B;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;B;483;175;240;274;0;2;VOX;62
24-189-1-001-B;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;B;483;175;240;274;0;2;PP;62
24-189-1-001-B;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;B;483;175;240;274;0;2;PSOE;54
24-189-1-001-B;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;B;483;175;240;274;0;2;PODEMOS-IU-AV;12
24-189-1-001-B;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;B;483;175;240;274;0;2;Cs;9
24-189-1-001-B;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;B;483;175;240;274;0;2;PREPAL;1
24-189-1-001-B;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;B;483;175;240;274;0;2;PCTE;0
24-189-1-001-B;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;B;483;175;240;274;0;2;C.Bierzo - BEX;0
24-189-1-001-B;LEÓN;189;VALVERDE DE LA VIRGEN;1;1;B;483;175;240;274;0;2;PACMA;0
